id,text,title,rating,trip_type,location_id
678805767,"So let me start. We decided to go for our honeymoon to Paris and we choose this hotel. Mistake. Reception staff was amazingly helpful and very polite. Room cleaning not so much. The second day the housekeeping left dirty glass in the sink (photo attached). We had dinner at the restaurant and, as I do not eat fish, all the starters were fish and one vegetarian. So we asked the waitress if it is possible to get something else, at first she said no but then after consulting the chef she offered tartar... It was bad... After we had nice main course and great wine, we asked for the bill and another wine that we did not drink was on it and - as you can imagine - it was substantionally more expensive than the originally ordered. Anyhoo, we decided to use pool which is in quite a poor condition and if you were looking forward to have a glass of wine next to it, that will be declined to you. So the video on the official site showing a man having wine next to the pool is pure false advertaisment. Overall nice staff, need emprovement for the service and can be at most 4* hotel. Not 5*.",Honeymoon,3,Couples,11698332
540571758,Always a delight to revisit! Has charm and a relaxed cosiness you don't get from larger hotels. And the food here is divine too!,Wonderful place!,5,NONE,11698332
538513024,"4.8 out of 5 is how I would've rated it it overall. I would've been perfect, had it not been for where we were seated. 

If you're looking for a small romantic, cozy restaurant then this is the restaurant for you. This restaurant sits maybe 30 people. The plushness and the interior design harkens back to the days when elegant dining was about the meal and ambiance, and the view secondary.  If I could describe the food in one word, it would be 'REFINED'. The food was beautifully presented and the simplicity as well as complex flavors was an exploration of the various tasting buds woken up in the mouth. The service was impeccable. I would've given this restaurant a perfect 5 rating, but my one big complaint was our table. I did not like being squashed in the corner with an oddly placed lamp and side service table. It felt cramped. They need to rethink using this table or redesigning that corner. Would we go back, IN A HEARTBEAT, but I will definitely ask for a nicer table.",One word to describe food 'REFINED',5,Couples,11698332
509820968,"L'Hotel is our regular stop in Paris; eating there fuels the mystique and memory of this truly fantastic place. Guests get the fabulous choice of an incredible breakfast, along with Michelin-rated food for lunch and dinner.  The late-night jazz on Thursday evenings reminds one of the greats of the past...bringing Paris, fine dining and wonderful music, into the present.  The hotel management and staff treat every guest like family.  One can easily see why Oscar Wilde chose to live there in his final days.","Great for breakfast,lunch, dinner, the evening jazz show",5,Couples,11698332
883941468,"We ordered chicken  ticca masala with dal
We found a nail in food🤮🤮🤮🤮🤮
Before we noticed that, the chicken was bery tough  and uncooked , when I saw the nail I throw up every thing I had",Nail in chicken ticka masala,1,Family,12492958
883941434,We ordered dahl & chicken tikka masala. It was good till I found a piece of finger nail in it. Feeling sick now. This restaurant ruined my love of Indian food🤮🤮🤮🤮,Sickening ,1,Family,12492958
839837525,"Excellent food, quick service and great price. Loved it. Worth the trip to Metro glaciere. Very nice waiters and delicious",Great Indian restaurant,5,Friends getaway,12492958
618197480,We stayed at a nearby hotel ( Marriot ). They were a bit quiet and service was prompt. Food is reasonably priced. We tried s Nepalese dish. Was a bit too oily. Servings were ok. We did not have dessert. ,Good Indian food ,4,Couples,12492958
582957085,"We were missing home food and chanced upon this restaurant. The food here was great. Some was authentic to India amd some of it was quiet different. But even though it was different, there was no compromise on taste. Even the owner of the place is extremely friendly and a very nice person to interact with. Will definitely suggest this place when craving for some Indian food.",Good Food in a quiet area.,5,Couples,12492958
624960027,"a Pizza Hut near the Hotel Du Bois created the best Pizza Hut pizza ive ever had....we didn't eat in (delivered) but the sauce wasn't spicy like Pizza Huts regular sauce and the crust was delicious.  Only problem i had when going back for another the next day, the doors were locked even though the store seemed to be open with people eating inside.  Is lockdown procedures during working hours normal for a Pizza Hut in paris.  No one seemed to care i was standing outside.",Pizza Hut Paris best Pizza Hut pizza ever,5,Family,5865651
487061677,"The pizzas are always good, they are always quick, and the dough is better than in other pizza hut restaurants. ",Probably the best Pizza Hut ever tried,5,Family,5865651
474275066,"Good value for the salad, pizza and drinks deal - service was average and the place could have done with a bit of tlc",Just a takeaway pizza shop,3,Solo travel,5865651
865194684,"After reading the reviews, we honestly didn’t expect much, but my husband finishes work after 11pm (he’s working NY hours), and it’s slim pickings in terms of food options. We’ve dined at Siempre twice now, and have been very pleasantly surprised. The staff is friendly, and my husband has really enjoyed the burgers (it’s not an easy feat to find US quality burgers when traveling!) and fries. The chicken quesadilla is more like a wrap, but it’s also not bad. If you’re looking for Michelin quality food, this is probably not the place for you, but for decent food and drinks, I’d definitely recommend giving Siempre a shot (it’s also far better than some of the other places on Motte Picquet).","Decent food, friendly service",4,NONE,4104372
